34_7_2,0.9754402548
34_9_2,0.9733662103
2_9_34,0.9603662103
9_2_9,0.9497885218
34_9_9,0.9487885218
9_9_34,0.9477885218
9_34_9,0.9477885218
9_2_9_9_9,0.9438473454
34_9_8_2,0.9438091260
2_9_7,0.9192450633
9_7_9_9,0.9168394291
34_14_9,0.9157265804
9_7_34,0.9130361794
9_8_9_9,0.9128394291
9_9_9,0.9127885218
7_34_9,0.9056530054
17_2_9,0.8996530054
7_9_9_9_34,0.8945405455
17_9_9_9_9_34,0.8905405455
7_2_9,0.8902459539
34_9_7,0.8889294471
7_9_2,0.8842459539
7_9_34,0.8802459539
9_14_34,0.8792361955
2_199_9,0.8780718712
2_8_34,0.8758866294
9_34_2,0.8755290551
199_9_9,0.8750718712
2_34_9,0.8745593581
9_34_14,0.8741294632
9_2_14,0.8722127965
17_9_34,0.8712459539
7_8_34,0.8711694561
9_9_14,0.8703931096
9_55_9,0.8690718712
2_9_14,0.8671294632
8_17_34_9_9,0.8658400169
34_14_8,0.8649696320
14_34_9,0.8635293033
34_9_14,0.8632098203
9_2_7_2_9,0.8629853230
9_2_34,0.8627173041
34_9_2_7_2,0.8621837775
7_8_34_9_2,0.8616790712
9_2_199,0.8605428720
8_14_34,0.8604498293
14_8_2,0.8593694721
9_34_9_34_9,0.8574121537
9_14_8,0.8570529653
7_34_2,0.8550934276
9_34_7_2_9,0.8541432690
2_9_8_34,0.8537608116
199_34_9,0.8531387967
8_17_9,0.8531090806
7_2_34,0.8520130705
7_8_2,0.8468338331
34_7_8,0.8465143501
17_8_2,0.8451171825
17_8_34,0.8441171825
9_22_9,0.8434488766
9_7_2,0.8408866294
22_9_22,0.8406186027
55_162_55,0.8405382101
7_34_9_34_9,0.8401236689
1936_4325_4326_668_1936_6776_6073_1058_9_34_9_34_9_2,0.8396186027
22_22_22,0.8396186027
55_55_55,0.8396186027
14_8_34,0.8380338492
199_2191_347,0.8376471232
22_34_9_2_22,0.8375257997
55_55_34,0.8369935847
9_8_2_9,0.8364225525
9_14_7,0.8348006757
347_199_347,0.8345882997
9_8_9_34,0.8343922494
2_9_8_9,0.8313922494
9_9_8_2,0.8313922494
7_55_9,0.8296335532
9_9_7_9,0.8293922494
9_7_34_9_9,0.8289550200
9_9_8_9,0.8284225525
34_9_8_9,0.8283922494
199_347_199,0.8271330078
9_9_34_9_2_8,0.8267649543
9_22_14,0.8254314777
9_315_17,0.8244314777
9_8_34_9,0.8235804984
7_9_7,0.8220104501
17_34_7,0.8219271168
9_2_7,0.8216965637
9_17_9_9,0.8216434019
2_7_34,0.8211721022
7_2_7,0.8207241245
2_14_9,0.8201699788
9_347_199,0.8196634563
17_14_34,0.8181142063
9_34_7,0.8176965637
9_14_9_9,0.8176755988
315_9_315,0.8157259563
7_9_9_2,0.8155305953
17_2_7,0.8140074740
9_14_9_34,0.8098013478
7_8_17,0.8090104501
17_8_7,0.8090104501
17_9_9_9_34,0.8081236689
17_9_2,0.8060964038
2_9_9_8,0.8053904327
8_17_14,0.8050407532
17_8_17,0.8040407532
7_8_14,0.8039574198
7_2_9_9_9,0.8032816148
17_34_9,0.8030964038
7_34_199,0.8014396306
14_8_17,0.8010407532
14_9_14,0.8010407532
17_8_14,0.8010407532
2_14_34,0.8008221392
9_55_55,0.7997257138
9_226_9,0.7986453567
55_7_2,0.7970423359
199_507_347,0.7968651369
55_17_2,0.7950423359
17_2_9_9_9,0.7942571050
9_2_9_9_14,0.7942192307
9_14_51,0.7940997141
7_9_7_34_9,0.7914246055
9_9_0,0.7900072399
9_14_17_9,0.7894981805
2_9_17_8,0.7881104796
9_8_9_8,0.7852759178
9_9_7_8,0.7852759178
9_14_199,0.7852526951
7_8_9_34,0.7835295211
2_9_8_17,0.7832987286
9_2_55,0.7826852977
8_7_2,0.7796128545
8_7_34,0.7796128545
34_199_34,0.7788432436
199_9_9_9_34,0.7787884308
9_9_199,0.7786549946
9_8_17_8,0.7783081148
9_17_9_17,0.7773384178
9_8_9_14,0.7773081148
9_14_9_8,0.7773081148
55_17_55,0.7770708564
9_14_2_9,0.7770415598
2_9_8_14,0.7764963638
9_7_510,0.7764690172
9_14_347,0.7764690172
199_7_203,0.7764690172
8_2_199,0.7764070801
9_76_9,0.7763886600
17_199_34,0.7762218073
347_8_2,0.7761011594
2_3_199,0.7761011594
17_7_34,0.7758932277
9_14_22,0.7754690172
2_3_203,0.7750708564
315_17_199,0.7750708564
203_1235_55,0.7750708564
199_2_9,0.7748432436
17_9_17_9,0.7747079549
2_14_8,0.7744130304
7_2_55,0.7742521103
9_66_203,0.7741011594
22_14_199,0.7741011594
347_8_199,0.7740708564
7_8_9_9,0.7740140170
2_34_199,0.7738990910
8_17_2,0.7738128706
7_55_34,0.7734070801
269_17_2,0.7733886600
17_34_199,0.7730022761
14_7_9_9,0.7727079549
9_14_9_7,0.7724963638
9_7_9_14,0.7724963638
2_199_34,0.7724577079
22_14_9,0.7723886600
315_7_9,0.7723886600
17_2_55,0.7722521103
8_2_9_8,0.7722345398
17_34_55,0.7722218073
8_17_34,0.7718962039
510_17_199,0.7713886600
746_7_9,0.7713886600
347_14_199,0.7713886600
670_7_9,0.7713886600
1748_7_9,0.7713886600
315_17_9,0.7713886600
9_8_670,0.7713886600
8_34_9_8,0.7712345398
17_8_9_9,0.7708962039
7_9_199,0.7704100563
