0.9968198830	3 6
0.6092198830	3 364
0.6092198830	3 209
0.5923777778	24 3
0.5863777778	1643 3
0.5665309942	3 7
0.5665309942	3 50
0.5586888889	2 3
0.5576888889	3175 3
0.4885309942	3 3
0.4749777778	25 3
0.4716888889	6 3
0.4362198830	3 242
0.4362198830	3 481
0.4232198830	3 3404
0.4223777778	2298 3
0.4222198830	3 194
0.4203777778	1966 3
0.4193777778	1642 3
0.4193777778	3259 3
0.4162198830	3 4322
0.4142198830	3 518
0.4133777778	1557 3
0.4122198830	3 1575
0.4063777778	3167 3
0.4055309942	3 3455
0.4043777778	406 3
0.4006888889	27 3
0.4002888889	0 5914 0 5914 0
0.4002888889	5914 31896 6 21009 32004 3 7 16037
0.3976888889	37 3
0.3975309942	3 33
0.3905309942	3 15
0.3903777778	63 6
0.3866888889	2 40
0.3853777778	6 1611
0.3835309942	3 76
0.3835309942	3 2
0.3835309942	3 24
0.3835309942	3 159
0.3835309942	3 37
0.3833777778	1966 27
0.3833777778	2298 27
0.3813777778	29 52
0.3813777778	1537 27
0.3813777778	124 412
0.3813777778	0 97
0.3803777778	0 991
0.3803777778	0 29
0.3793777778	25 47
0.3793777778	52 1519
0.3793777778	412 159
0.3783777778	1057 24
0.3783777778	832 27
0.3773777778	58 25
0.3773777778	1992 5
0.3773777778	1611 2
0.3773777778	1682 63
0.3773777778	360 27
0.3773777778	1556 15
0.3773777778	588 25
0.3773777778	2138 24
0.3773777778	1557 27
0.3773777778	12 25
0.3763777778	332 27
0.3733777778	24 2594
0.3733777778	1371 27
0.3723777778	558 27
0.3713777778	3781 27
0.3713777778	3465 24
0.3713777778	1593 24
0.3665309942	3 50 6
0.3605309942	3 7 377 3703
0.3605309942	3 7 377 1529
0.3566888889	2666 2 3
0.3566888889	27 3 50
0.3536888889	2 25 6
0.3536888889	52 371
0.3526888889	56 375
0.3526888889	12 76
0.3526888889	2 377 1027 47
0.3526888889	1632 1527 2
0.3526888889	260 384
0.3506888889	6 7 3
0.3506888889	0 29 52
0.3506888889	122 5
0.3506888889	4 5
0.3496888889	37 6 2 3
0.3496888889	0 97 124 412
0.3496888889	377 1027 894
0.3496888889	1555 679
0.3496888889	2 6 7 3 7
0.3496888889	1680 1527
0.3496888889	1533 3873
0.3496888889	377 1529
0.3496888889	377 3703
0.3486888889	159 25 6 27 3
0.3486888889	1790 63 6 7 3
0.3486888889	2 25 2155 2832
0.3486888889	2 6 7
0.3486888889	159 25 6
0.3486888889	24 6 7
0.3486888889	25 6 7
0.3486888889	0 6 7
0.3486888889	37 6 7
0.3486888889	27 6 7
0.3486888889	27120 24937
0.3486888889	1632 1527
0.3486888889	2155 2850
0.3486888889	2 25 6 128 27 3
0.3486888889	2 25 6 449 27 3
0.3486888889	2 25 6 558 27 3
0.3486888889	2 25 6 384 27 3
0.3486888889	2 25 6 27 3
0.3486888889	8 8801 2987 2343 2358
0.3486888889	2 3 50 6
0.3486888889	2 377 1027 1028
0.3486888889	25 47 27 3
0.3486888889	412 2 25
0.3486888889	6 7 1643
0.3486888889	1790 63 6
0.3486888889	25 6 2411
0.3486888889	15 6 7
0.3486888889	124 412 37
0.3486888889	2155 2156
0.3486888889	2155 2832
