0.9515699970	6 33 23 24 26
0.9267944364	26 37 14 943 4 6
0.9234081006	61 14 764 4 14 623 252
0.9161924013	61 18 668 14 58
0.9160936416	61 18 219 14 58
0.9151202780	252 21 18 64 14 58
0.9132271311	66 7 14 27 4 6
0.9118848351	152 37 14 27 4 6
0.9096410825	252 21 18 219 14 58
0.9094564745	920 52 771 607 66
0.9073206405	920 11 771 607 66
0.9055549199	26 37 14 27 4 6
0.9046147886	61 2 72 4 44
0.8974939615	58 38 883 4 26
0.8920158445	26 7 14 27 4 6
0.8695111026	11 278 11 277 11
0.8645045157	764 4 272 252 21 18 64
0.8611373865	7891 65 7892 66 11
0.8563775181	11 277 11 458 11
0.8525103318	27 4 6 65 6 66
0.8479882149	914 2647 340 2648 915
0.8479882149	12378 2648 915
0.8479882149	9523 6988 65 6 66
0.8479882149	61 5180 4641 5181
0.8475562729	629 193 2730
0.8470869747	2928 8256
0.8470869747	6499 2045
0.8463096435	284 66 4872 224 65
0.8458777015	45 591 2377
0.8458777015	65 472 473 474 475 66 864
0.8456278233	26 37 2054 6 456
0.8454084032	2310 2380
0.8449515873	340 2648 915 65 6 66
0.8449303331	793 1374
0.8448250699	793 185
0.8448250699	885 1410
0.8432725692	218 61 18 219 14 58
0.8405716586	44 24 629 11934 6
0.8348546305	1325 920 11 771 607 66
0.8348546305	1640 340 2648 915
0.8348546305	914 12378 2648
0.8348546305	914 2647 340 2648
0.8348546305	12396 1734 383
0.8333700568	4923 268 73
0.8156768330	66 33 1554 811 18
0.8107257088	43 7 14 27 4 6
0.8102807910	44 24 247 18 248 249
0.8102807910	61 272 252 2631
0.8059772519	117 61 14 117 4 272 252
0.8044332231	409 1641 931
0.8044332231	4736 4667
0.8044332231	8000 8001
0.8044332231	938 2245
0.8044332231	1522 1306
0.8044332231	914 2647 340 2648 915 65 6 66
0.8044332231	3157 1099 3659
0.8044332231	1787 872 1163
0.8044332231	941 922
0.8044332231	2376 2380
0.8001371776	2108 625
0.8001371776	5545 7534
0.8001371776	1213 7834
0.8001371776	8880 3352
0.8001371776	1227 14362
0.8001371776	2095 4853
0.8001371776	11509 10785
0.8001371776	777 7936
0.7987175870	587 588 451
0.7987175870	1554 5666
0.7977702186	2067 69
0.7977702186	3226 582
0.7977702186	5789 5791
0.7977702186	3622 3036
0.7977175870	931 3727
0.7977175870	422 713
0.7976649554	1585 1750
0.7976649554	5388 10955
0.7976649554	4305 5658
0.7972644710	58 38 1059 4 26 7
0.7971839399	943 38 27 4 6
0.7959933678	6 33 1554 811 18
0.7941629585	152 18 1463 6 38
0.7912996386	921 922
0.7912996386	6995 5645
0.7912996386	2641 4 6 65 6 66
0.7912996386	45 929 4536 6
0.7912996386	464 935 462
0.7912996386	1641 931
0.7912996386	914 12963 2028 6
0.7912996386	587 588 3163
0.7912996386	14590 12716
0.7912996386	6532 6607
