0.8486041358	22349 30564 2109 43 67 43 67 3
0.7680159136	12581 22349 30564 2109 43 67 43 67 3 12581
0.7680159136	11812 600 11812 872 11812 16296
0.7680159136	11812 872 11812
0.7324146064	1141 33174 43
0.6769957553	35682 19 35683
0.6769957553	36072 19 43
0.6739957553	3 4 2772
0.6739957553	1176 0 28
0.6729957553	1206 10 11941
0.6729957553	295 22 43198
0.6729957553	11812 0 11812
0.6654467357	9949 43 18776
0.6634467357	33174 43 5867
0.6624467357	12775 3 4
0.6614467357	1147 1063 22
0.6614467357	33174 43 18776
0.6481356246	133 3 24818
0.6468099071	10 168756 43 168765 1206 10 11941 22
0.6468099071	10 6290 866 22
0.6413944481	12953 19 2772
0.6397894336	526 3 527
0.6380937815	526 43 286
0.6380937815	526 3 286
0.6372048926	10749 43 67
0.6362048926	3 10183 338
0.6352048926	168756 43 168765
0.6332048926	526 43 527
0.6332048926	526 3 2098
0.6332048926	526 43 2098
0.6298454285	6625 43 18776
0.6168147997	3 4 3641
0.6126699899	10749 43 8510 9 10 10783
0.5925055592	3 10183 2057
0.5918008960	3 10183 536 22 43
0.5915055592	81753 33371 43618 333
0.5915055592	3681 2739 907 3
0.5895055592	10140 4587 10636 32921
0.5895055592	43 1056 3681 2739
0.5895055592	1852 3 527
0.5895055592	244 43 3658
0.5895055592	28 28 286
0.5895055592	526 3 4420
0.5895055592	3576 81753 33371
0.5895055592	3 11812 600
0.5895055592	13719 14676
0.5895055592	113251 69451 43 4303
0.5895055592	3 426 882
0.5895055592	33809 61526
0.5885055592	526 43 2861
0.5885055592	4317 9293
0.5885055592	72981 72982
0.5680098592	16324 27458
0.5670098592	8353 14959
0.5547692754	3 4 2057
0.5490736232	213 25 3
0.5471847343	2941 22 6533
0.5451847343	692 19 18576
0.5441847343	101 19 18576
0.5441847343	691 19 474
0.5440587068	558 22 10 2642 22 10 3 243 43 6724 91667
0.5432126737	3 4 536
0.5424854010	3 4 399
0.5401324468	46 1 18576
0.5376357147	1176 286 46
0.5341324468	46 1 1039
0.5336357147	1078 25 87
0.5336357147	28 286 46
0.5319363814	30534 43 7084
0.5312435579	175 46 2852
0.5302435579	46 1 10637
0.5302435579	46 1 202
0.5282435579	46 1 627
0.5282435579	46 1 692
0.5282435579	413 134 691
0.5278485724	7084 22 34610
0.5226945383	10 963 2851 22
0.5216945383	10 535 22
0.5216945383	9 51 25
0.5216945383	46 4763 25
0.5215834272	9 1874 25
0.5206945383	46 3660 25
0.5195834272	306 797 87
0.5186945383	26 27 22
0.5186945383	413 213 25
0.5143154664	43 1056 15090 295 22 3
0.5133154664	2340 9 113251 69451 43 4303
0.5124854010	10140 4587 10636 32921 19 10 196 4127
0.5112126737	1053 22 67272 9 10 43 1040 22 3
0.5104854010	338 22 3726 3727
0.5104854010	2340 9 113251 69451
0.5104854010	452 22 7141
0.5103742899	1053 22 130724 43 67
0.5094854010	18576 9 10 1053 22 86276 9 10 43 1040 22 290
0.5094854010	1215 22 337
0.5094854010	2340 22 123227 652 9 10 1053 22 43
0.5094854010	3 4 642
0.5094854010	1215 22 3569
0.5094854010	40135 19 40136
0.5094854010	452 22 15359
0.5094854010	3 4 2237
