13_330_29_1977,0.9625106180
13_9_1977,0.9590402672
13_9_0_353_29_1977,0.9549871076
13_6_1977,0.9545467368
1977_9_13,0.9441527527
13_9_9,0.9189335122
9_9_13,0.9131081863
13_9_6_1977,0.9079358210
9_13_9,0.9072029277
9_6_13,0.9060928506
9_9_1977_9_9,0.9001086294
9_7_13,0.8919655573
13_7_9,0.8874090498
9_9_9,0.8806260047
9_0_9_9,0.8777885108
9_1977_9,0.8617573062
9_9_9_1977_9,0.8583310241
9_1977_9_9_9,0.8563310241
1977_9_1977_96,0.8550957287
9_6_9_9,0.8547680392
9_1977_96_9,0.8524619309
113_9_9,0.8506388495
9_13_9_33_2745_6,0.8284877711
113_13_9,0.8283446074
9_96_9,0.8282647107
1977_113_13,0.8244354464
1977_9_0,0.8242627946
9_13_7,0.8207559054
1977_9_7,0.8187559054
9_13_9_33_1448_6,0.8138788986
9_9_7,0.8123438420
13_9_7,0.8098021075
1977_9_6,0.8009064877
6_9_9_1977,0.7914174456
6_1977_9,0.7872743617
9_33_2745_6_13_9_1977,0.7871167250
29_1977_9,0.7827485669
7_13_9,0.7827263447
6_9_13,0.7814456405
7_1977_113,0.7797682485
29_1977_113,0.7791840001
29_13_113,0.7791840001
29_13_96,0.7717484882
1977_316_9,0.7699403837
6_1977_113,0.7694583254
29_9_13,0.7664536173
29_13_9,0.7646038679
6_13_96,0.7644907228
1977_316_1639,0.7573248416
13_9_33,0.7548552686
2072_6_9,0.7537118487
96_9_96,0.7533092014
1955_6_0_96_13_96_330,0.7521865709
6_96_13,0.7518060095
116_7_113,0.7505899751
96_96_9,0.7502322783
96_647_96,0.7403154988
13_7_0,0.7387863423
13_113_1977,0.7385631561
9_14_9,0.7383781669
9_6_0,0.7377140224
1977_7_0,0.7366187264
2042_6_0_96_13_1955_6_0_96_96_330_6_43_96_53_1977,0.7365182693
1810_2_33_113_2042_116_29_1532_6_13_6_22_96_19,0.7338007675
9_7_0,0.7318418978
1984_116_2_33_2042_6_0_13_1955_6_43_96_44_1977,0.7318007675
9_7_113,0.7310815147
116_6_9,0.7310815147
9_6_9_6,0.7265744310
9_7_6,0.7260842722
1532_1984_116_2_127_457_7_2346_1532_113_250_547_29_0_3013_96_682,0.7259205354
9_7_9_7,0.7247992705
96_13_96,0.7231857940
0_96_13,0.7231429582
9_1977_13_9,0.7221800996
250_113_250,0.7211882319
96_96_13,0.7211857940
96_96_96,0.7210197537
79_9_9,0.7171662145
14_9_14,0.7160829688
236_29_13,0.7155277088
13_132_9,0.7137066843
249_29_9,0.7130717194
2586_1105_2586_4649_1341_1216_1339,0.7119876281
1977_6_13,0.7089954958
1532_29_0_236_29_13_9_1977,0.7085622442
13_9_0_1977,0.7072682702
14_14_14,0.7072540718
236_29_1977_42_13,0.7068036605
13_7_113,0.7064868310
6_9_6_9,0.7064151971
116_7_9,0.7044594509
9_1977_14,0.7039012162
9_7_116,0.7035770980
9_7_11,0.7034190690
13_6_9_1977,0.7029610571
2072_29_1977,0.7024513045
113_2745_116_6_13_6_502_1977_9_92,0.7022364059
29_0_13,0.7016646204
6_0_13,0.7015262565
113_250_13,0.7015014980
3032_578_29_1977,0.7009477888
9_250_113,0.6994326678
1977_116_7,0.6990322142
6_0_1977,0.6975356737
