0.9838796844	0 8
0.8155046869	8 0
0.6268796844	8 9
0.6268796844	12 8
0.6238796844	13 8
0.6238796844	15 8
0.6238796844	74 8
0.6238796844	4 8
0.6218796844	12 13 8
0.5984756744	159 8
0.5964756744	12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
0.5964756744	12 12
0.5764530381	8 4
0.5764530381	8 74
0.5736756744	8 38
0.5706756744	8 7033 12
0.5706756744	8 765
0.5706756744	8 64
0.5706756744	8 7033
0.5637914639	12 12 12
0.5587914639	12 12 12 12 12 12 12 12 12 12 12 12 12
0.5587914639	12 12 12 12 12 12 12 12 12 12 12 12
0.5587914639	12 12 12 12 12 12 12 12 12
0.5560490281	8 43
0.5407688276	8 12 0
0.5369914639	8 38 12
0.5357688276	8 12 13
0.5302490281	8 487
0.5282490281	8 445
0.5252490281	8 64 15
0.5245749324	43 8
0.5245492568	4 8 12
0.5109313332	8 12
0.5088335692	388 8
0.5088335692	33382 8
0.5008907218	12 12 12 12 12
0.4985648176	12 8 487
0.4866522826	8 12 0 9 8 12
0.4816522826	8 12 12
0.4796522826	8 0 9 8 12
0.4788650462	12 4 8
0.4655749324	2 8
0.4630431126	13 64
0.4604050174	9 8
0.4580431126	8 3052
0.4542256363	8 12 4
0.4513482860	8 9 10 50 13
0.4513482860	64 15
0.4513482860	8 1371
0.4508907218	0 9 8 9 10
0.4492256363	8 12 12 13
0.4488907218	12 12 12 12 12 12
0.4465749324	32 8
0.4465749324	56 8
0.4407749324	0 9 8 9 10 11
0.4407749324	0 9 8 9 10 11 12
0.4407749324	58 8
0.4407749324	320 8
0.4397749324	261 8
0.4397749324	64 4 0 9 8
0.4387749324	8 972 12
0.4367749324	12 8 422
0.4367749324	8 17039
0.4367749324	64 15 65
0.4367749324	8 1007 12
0.4367749324	65 5631
0.4367749324	64 319
0.4367749324	8 34
0.4367749324	10 11
0.4367749324	8 9 10 834
0.4367749324	1577 8
0.4367749324	273 8
0.4367749324	64 2103
0.4367749324	8 32311
0.4367749324	8 8509
0.4367749324	8 247
0.4367749324	8 2819
0.4367749324	182 8
0.4367749324	8 96810
0.4367749324	2612 8
0.4357749324	8 2257
0.4357749324	8 972
0.4357749324	8 790
0.4357749324	8 9 10 11
0.4357749324	8 9 10 50
0.4357749324	65 1663
0.4357749324	8 1494
0.4357749324	8 753
0.4357749324	8 265
0.4357749324	8 40
0.4357749324	8 122
0.4357749324	8 3
0.4357749324	8 80018
0.4357749324	10 834
0.4357749324	10 3740
0.4357749324	16 17
0.4357749324	16 19703
0.4357749324	8 9 10 11 12
0.4357749324	8 40 12
0.4357749324	65 1868
0.4357749324	8 2796
0.4357749324	8 2822
0.4357749324	8 269
0.4357749324	8 388
0.4357749324	8 422
0.4357749324	8 237
0.4357749324	10 5495
0.4357749324	10 50
0.4357749324	10 3073
0.4357749324	10 11 12
0.4357749324	8 338
0.4292010074	8 656
0.4290431126	37 8
0.4286164663	64 74
0.4270907218	12 8 34
0.4260907218	8 9 10 11 0 9 8
0.4248852179	56939 8
0.4240907218	8 9 10 834 12
0.4230907218	17 2830
0.4230907218	10 11 0 9 8
0.4191482860	8 1
0.4191482860	8 135
0.4011482860	8 56
0.3961423706	13 10
0.3953482860	8 58
0.3923482860	8 41
