0.8930494771	40 23 30 492 43 12
0.7318085156	140 11 30 135 43 12
0.7084220691	140 23 30 135 43 12
0.7058947964	40 11 30 492 43 126
0.6750409301	963 29 89 468
0.6750409301	65 261 107 67
0.6750409301	131 55 69 745
0.6750409301	364 261 107 67
0.6750409301	112 11 41 242
0.6750409301	2650 29 89 468
0.6750409301	960 43 50 51
0.6750409301	442 27 11 588
0.6638819624	963 29 40 65 40 67
0.6346842610	310 43 12 65 12 67
0.6341717337	492 43 12 11 120 55
0.6281223319	151 58 150 43 40
0.6281223319	492 43 3495 58 12
0.6281223319	492 43 12 58 5760
0.6281223319	12 11 120 55 614
0.6264266797	40 65 1111 107 67
0.6254266797	154 11 30 40 119
0.6254266797	492 43 12 58 425
0.6247579452	67 58 12 7390 3750 65 40 67
0.6232306724	67 15 12 7390 3750 65 40 67
0.6215966144	65 1111 107 67 15
0.6208347096	12 58 5231 7390
0.6208347096	92 29 961 30 150
0.6173390574	54 15 1111 107 67
0.6173390574	91 92 50 51
0.6173390574	1322 30 150 58 151
0.6173390574	364 1111 107 67 15
0.6173390574	293 2755 410 148
0.6173390574	943 92 50 51
0.6173390574	943 92 29 1322
0.6173390574	120 55 614 615
0.6173390574	193 43 12 3702
0.6173390574	128 58 943 92
0.6173390574	54 15 1111 2052
0.6173390574	293 2755 490 1405
0.6173390574	65 1111 106 67
0.6173390574	1853 43 9647
0.6173390574	2603 43 4487
0.6173390574	364 1111 2052
0.6173390574	1723 29 132
0.6173390574	1217 58 8860
0.6173390574	2159 58 2160
0.6173390574	9647 58 9590
0.6173390574	1209 43 956
0.6173390574	65 261 107 15 54
0.6173390574	960 43 30 436 51
0.6173390574	814 92 50 51
0.6173390574	119 65 1111 2052
0.6173390574	12 58 5744 16834
0.6173390574	120 55 11819 614
0.6173390574	54 738 29 364
0.6173390574	242 883 11 12
0.6173390574	12 1550 73 122
0.6173390574	1104 92 29 1024
0.6173390574	1104 92 29 1048
0.6173390574	1311 76 5077 12
0.6173390574	1104 92 29 937
0.6173390574	1104 92 29 1301
0.6173390574	492 43 126 3495
0.6173390574	16720 65 1833 67
0.6173390574	293 2755 492 1405
0.6173390574	128 58 814 92
0.6173390574	126 3495 58 5760
