0.9291894846	7 828 1 2
0.9291894846	230 1 2 3
0.9191894846	415 1 2 3
0.9191894846	1379 7 1 2 3
0.9191894846	7 2597 1 2 3
0.9191894846	147 1 2 3
0.9191894846	7 8 1913 2
0.9191894846	7 2228 1 2
0.9191894846	3315 87 2 7
0.9191894846	7 142 1 2 3
0.9045854746	7 3 2 664
0.9045854746	7 264 2 3
0.8945854746	1379 7 3 2
0.8945854746	7 3 2 574
0.8945854746	2 3315 7 3
0.8920938058	45 7 3 121
0.8820938058	89 7 3 121
0.8820938058	152 7 3 121
0.8388263391	7 3 168 87
0.8388263391	7 3 880 87
0.7852252603	7 3154 16 2
0.7752252603	1646 1 2 3
0.7752252603	7 4120 1 2
0.7752252603	124 1 2 3
0.7752252603	1022 87 7 3
0.7752252603	15 16 2 3
0.7752252603	801 1 2 3
0.7752252603	1349 1 2 3
0.7752252603	2228 1 2 3
0.7752252603	521 1 2 3
0.7752252603	7 129 1 2
0.7752252603	1029 87 7 3
0.7752252603	7 2937 1 2
0.7752252603	2 8 7 928
0.7752252603	918 1 2 3
0.7752252603	828 1 2 3
0.7601295815	26 1379 7 3
0.7571295815	1 2 3 508
0.7506212503	7 3 2 3 154
0.7506212503	40 1379 7 3
0.7506212503	7 1770 2 3
0.7416127388	40 553 1 2 3
0.7379524850	168 87 7 37
0.7379524850	168 87 2 37
0.7299524850	176 16 2 3
0.7299524850	1731 1 2 3
0.7299524850	3154 16 2 3
0.7299524850	129 1 2 3
0.7299524850	508 152 7 3
0.7279524850	2937 1 2 3
0.7279524850	514 1 2 3
0.7279524850	3548 1 2 3
0.7200576813	4256 16 2 3
0.7199524850	1745 152 7 3
0.7199524850	7 32447 1 2
0.7199524850	7 3 21 1600
0.7199524850	10459 1 2 3
0.7199524850	4120 1 2 3
0.7199524850	3240 16 2 3
0.7190576813	2277 87 7 37
0.7160576813	2597 87 830 2
0.7095170600	26 7 2597 1 2
0.7095170600	26 1379 7 1 2
0.7095170600	26 2597 87 2 3
0.7095170600	26 1287 87 2 3
0.7095170600	26 7 1646 1 2
0.7095170600	26 7 142 1 2
0.7090576813	2 2397 880 7
0.7090576813	7 1646 8 877
0.7090576813	2699 87 7 37
0.7075723956	7 1154 87 26 2
0.7066280480	1 2 3 2389
0.7066280480	1 2 889 40
0.7060576813	3608 29 152 2
0.7060576813	7 1334 26 918 18014 40
0.7060576813	29 152 2 3608
0.7060576813	1035 2 6418 7
0.7060576813	7 32502 15997 2
0.7060576813	877 1745 152 7
0.7053484750	2 3 154 40
0.7053484750	7 264 2 664
0.7040576813	7 8 12692 12693
0.7040576813	7 99809 14334 2
0.7040576813	4162 7 10459 33417 2 3 5941 4162
0.7040576813	16347 142 87 1600
0.7040576813	142 87 605 542
0.7040576813	7 8 12692 12705
0.7036280480	25 7 1770 2
0.7033484750	7 4527 2 3
0.6966280480	93 7 1770 2
0.6966280480	1 2 3 830
0.6966280480	1 2 3 7162
0.6957332443	1 2 3 22023
0.6957332443	1 2 3 18215
0.6953484750	264 2 664 7
0.6953484750	2 664 7 2597
0.6946280480	1 2 3 3194
0.6944536713	264 2 1205 40
0.6944536713	2 3 13180 40
0.6914536713	415 264 2 1205
0.6904536713	119 1859 1621
0.6904536713	567 6522 40
0.6904536713	2597 17070 40
0.6867332443	1 2 3 15931
0.6867332443	1 2 3 12326
0.6867332443	1 2 3 2531
0.6857332443	26 7 2597 6573
0.6857332443	1 2 3 4923
0.6857332443	1 2 3 4616
0.6857332443	1 2 3 6510
0.6857332443	1 2 3 18255
0.6857332443	1 2 3 23324
0.6857332443	1 2 3 14527
0.6854536713	2 3 3194 40
0.6854436084	45 7 1 2 3
0.6854436084	87 7 1 2 3
0.6844536713	2 3 23324 40
0.6844536713	2 3 22023 40
0.6837332443	25 26 14538 2391 2393 237 7
0.6814536713	1913 2 12103
0.6814536713	2 3 567 12596
0.6814536713	2 3 23807
0.6814536713	2597 6573 2
0.6814536713	2 3 567 6522
0.6814536713	2 3 22 1287
0.6814536713	7 3444 2001
0.6814536713	7 2597 17070
0.6804536713	4162 40 4162 7 10459 33417 2 3 5941 4162
0.6804536713	1913 2 33465
0.6804536713	4162 40 4162
0.6804536713	14538 2391 2393 7 2 1772
0.6804536713	4162 7 10459 33417 2 3
0.6804536713	1852 2658 1035 2
0.6804536713	61890 7 7522
0.6804536713	7 2087 17834
0.6804536713	1913 2 22318
0.6804536713	11320 23026 2
0.6804536713	23026 2 87151
0.6804536713	14538 2391 2393 237 7
0.6764767167	87 26 1287 87 2
0.6764767167	25 26 2597 87 2
0.6764767167	93 26 2597 87 2
0.6764767167	1 26 1287 87 2
0.6764767167	87 26 2597 87 2
0.6705893395	7 3 121 318
0.6682495933	2 3 26 970 87
0.6682495933	40 1 2 3 14
0.6525893395	2 3 508 152
0.6471761417	7 1 2 3 8
0.6445366411	7 37 1093 1
0.6445366411	7 37 7394 1
0.6352092501	2 3 234 89
0.6090547477	0 1 2 3 26
0.6090547477	25 7 2597 1
0.6090547477	1 2 3 14 89
0.6090547477	26 2597 87 2 1
0.6090547477	25 26 7 142 1
0.6090547477	25 26 7 1646 1
0.5879812961	1 2 3 8 89
0.5879812961	1 2 3 25 26
0.5786081713	349 137 26 7
0.5686081713	349 137 26 2
0.5584809355	2244 240 727
0.5584809355	2228 87 6000
0.5584809355	4606 8 6068
0.5584809355	19860 50 4580
0.5584809355	3140 87 1769
0.5565124924	8 15 16 2
0.5565124924	252 26 1022 87 7
0.5565124924	1285 1 2 3
0.5565124924	89 0 1 2
0.5565124924	165 230 1 2
0.5494809355	4328 87 23807 5972 8 2
0.5484809355	754 1 8829
0.5484809355	1799 87 16988
0.5484809355	142 87 1311
0.5484809355	9884 252 14744 8 106 2333
0.5484809355	1711 240 3438
0.5484809355	3184 50 2
0.5484809355	6687 50 2
0.5484809355	9884 252 14744
0.5484809355	2 32502 5805
0.5484809355	7391 16 26786
0.5465124924	26 3736 87 2
0.5465124924	8 26 2 1851
0.5465124924	25 26 1379 7
0.5432853691	2597 87 2 3 28
0.5412242848	7 8 165 536
0.5401564985	89 106 2333
0.5401564985	87 208 209
0.5391564985	26 208 2277
0.5391564985	14 2616 6467
0.5313294811	2 28 14 2616
0.5302242848	5743 25 26 7
0.5301564985	87 605 119
0.5293294811	347 287 137 7
0.5293294811	3 28 14 2616
0.5293294811	3 28 14 1027
0.5293294811	3 28 14 185
0.5293294811	2 6418 8 27643
0.5291564985	16 26786 7405
0.5291564985	26 1794 1799
0.5291564985	10047 7 77289
0.5291564985	10047 7 77285
0.5265224950	567 2721
0.5265224950	9069 10176
0.5218998478	16 3240 16 2
0.5218998478	165 576 1 2
0.5218998478	2632 16 2 3
0.5218998478	65 3006 87 7
0.5218998478	16 2 16 17
0.5218998478	14 15 16 2
0.5218998478	287 137 7 3
0.5218998478	26 5206 87 2
0.5218998478	1 8829 87 7
0.5213294811	880 87 26 3461
0.5208998478	14 2632 16 2
0.5208998478	16 17 45 7
0.5193294811	3 28 14 211
0.5193294811	2 6418 8 39824
0.5182450258	40 40 575 89
0.5165224950	4160 67412
0.5165224950	567 12596
0.5165224950	12692 12705
0.5165224950	12692 12693
0.5132450258	15 16 2 16
0.5132450258	2 28 14 89
0.5132450258	2 3 28 165
0.5132450258	2 3 28 14
0.5132450258	7 89 0 1
0.5130050441	65 3076 87 7
0.5130050441	14 3154 16 2
0.5120050441	165 3240 16 2
0.5120050441	240 26 106 230
0.5120050441	25 26 2878 40
0.5120050441	348 15 16 2
0.5118998478	26 5255 87 7
0.5118998478	25 26 7 1646 8 877
0.5118998478	65 1075 87 7
0.5118998478	14 2616 45 7
0.5118998478	26 3405 87 7
0.5118998478	1 2120 8 2
0.5118998478	45 26 2 1851
0.5118998478	25 26 7 129
0.5118998478	25 26 7 1711
0.5118998478	26 3668 87 7
0.5110050441	28 14 185 7
0.5110050441	87 26 187 1326
0.5110050441	25 26 1861 1760
0.5100050441	26 522 1640
0.5100050441	26 522 5586
0.5100050441	25 26 4228 19860
0.5030050441	8 3596 1 2120 8 2
0.5020050441	461 230 1 2
0.5010050441	25 26 119 1859
0.5010050441	747 65 3608 29
0.5009598953	1794 1799 87
0.5009598953	1861 3257 87
0.5009598953	1861 1760 87
0.5009598953	208 2277 87
0.5009598953	576 10433 25
0.5009598953	106 2733 87
0.5009598953	3417 2597 87
0.4950905234	0 1 2 97
0.4950905234	2632 16 2 8
0.4950905234	2632 16 2 1
0.4909598953	1852 1826 152
0.4909598953	605 119 1
0.4909598953	1124 9351 87
0.4909598953	2616 6467 45
0.4909598953	20836 2 70031
0.4909598953	2269 44 87
0.4909598953	6383 7 32502
0.4909598953	75026 7 10625
0.4909598953	2269 1379 240
0.4909598953	3260 142 87
0.4876011105	3154 16 2 1
0.4850905234	25 26 7 2937 1
0.4850905234	16 2 28 14
0.4850905234	287 137 7 8
0.4818611393	828 1 2 97
0.4818611393	2 1205 89 65
0.4818611393	2 3 28 348
0.4818611393	7 89 0 97
0.4818611393	5145 1 2 1
0.4758084409	7 3 45 2042
0.4758084409	40 14 2616 25
0.4758084409	7 3 2042 14
0.4748084409	2 3 28 3308
0.4748084409	15 16 2 28
0.4748084409	40 1 12660 16
0.4728084409	4102 8 3596 1
0.4728084409	211 65 3650 87
0.4728084409	3309 26 1022 87
0.4728084409	647 736 1388
0.4728084409	9154 16 137
0.4728084409	4973 287 137
0.4718611393	40 7 1154 87
0.4718611393	40 14 15 16
0.4718611393	40 3333 16 26
0.4718611393	2 137 320 87
0.4718611393	1745 152 7 8
0.4718611393	40 14 89 483
0.4664778788	2632 16 2 16
0.4654778788	25 26 1819 87
0.4648084409	211 168 87 26
0.4628224144	7 129 1 2 3
0.4628084409	243 97 7391 16
0.4604251804	1 26 4805 87
0.4604251804	16 17 25 26
0.4594251804	89 65 3006 87
0.4584251804	28 14 211 65
0.4584251804	931 26 3627 87
0.4584251804	931 26 1876 87
0.4584251804	931 26 3252 87
0.4584251804	28 14 2616 931
0.4584251804	137 952 137
0.4584251804	16 8585 137
0.4584251804	1000 1301 25
0.4584251804	747 5987 16
0.4584251804	615 26 5255 87
0.4584251804	461 87 26 187
0.4584251804	747 5367 16 2266
0.4584251804	1000 1301 1
0.4584251804	1000 1301 97
0.4584251804	97 5449 87
0.4584251804	252 4256 16
0.4584251804	21 5749 16
0.4584251804	483 349 137 26
0.4584251804	137 65 1495 87
0.4584251804	89 65 3076 87
0.4564778788	28 14 89 65
0.4564778788	1 513 87 26
0.4564778788	25 26 979 87
0.4564778788	89 65 3650 87 26
0.4564778788	137 320 87 26
0.4564778788	14 89 168 87
0.4554778788	14 2616 25 26
0.4504251804	1 26 1742 87
0.4504251804	25 26 3736 87
0.4504251804	1 12660 16 26
0.4504251804	14 89 0 1
0.4494251804	137 65 3650 87
0.4494251804	1 26 12823 87
0.4494251804	25 165 576 1
0.4494251804	25 26 1261 87
0.4494251804	45 26 8343 87
0.4484251804	252 26 3446 87
0.4484251804	615 26 3736 87
0.4484251804	97 26 10079 87
0.4484251804	25 26 5085 87
0.4484251804	26 19864 50
0.4484251804	65 7 99809
0.4484251804	8 106 2333 575 97
